total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label,run_id
5680007363,699008031098,2766613758,2669433471,243960134,723039571,1250812460,639041468,2763265215,1293878173,1.036404835728532,0.1272955341061588,2.135645590645573,123.06463467836176,0,0,0,0,0,639041458,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002060746873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4454622090007206,0.0,ssdp,run2
5707851763,702191310170,2780380519,2681964404,245506840,726404289,1256904612,645306827,2779951721,1293878173,1.0366955336369186,0.1272640424386578,2.148542095392469,123.02199484608444,0,0,0,0,0,645306814,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002089747554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4455659311707334,0.0,ssdp,run2
5735654188,705369295819,2794124965,2694474301,247054922,729763520,1262985371,651563057,2796611957,1293878173,1.0369833417832253,0.1272328310041414,2.161418296836823,122.9797461106977,0,0,0,0,0,651563052,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002033537534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4456666533422196,0.0,ssdp,run2
5761903864,708574622513,2800506229,2712881519,248516118,734767227,1271475692,654171275,2813624871,1293878173,1.0322994975587063,0.127521604723532,2.1745670726296424,122.9757800959034,0,0,0,0,0,654171262,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000021095138405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4458197599065498,0.0,ssdp,run2
5787836915,711780323892,2805545484,2732333962,249957469,740062855,1280389753,656115654,2830679441,1293878173,1.0267944998738043,0.1278651879568379,2.1877480431073013,122.97864199444189,0,0,0,0,0,656115637,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002099823848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4459766298514582,0.0,ssdp,run2
5813793680,714989310455,2810589683,2751804344,251399653,745363077,1289314168,658061546,2847749348,1293878173,1.0213624704562208,0.1282059732467148,2.200940867096612,122.98154179681865,0,0,0,0,0,658061527,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002079525616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4461273582830636,0.0,ssdp,run2
5839722117,718194598176,2815632608,2771247261,252842248,750655809,1298226242,660007255,2864799614,1293878173,1.01601637920392,0.1285430700229327,2.2141185111405384,122.98437901441672,0,0,0,0,0,660007245,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002091506684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4462717747541799,0.0,ssdp,run2
5865686041,721404036493,2820680221,2790720113,254285707,755956759,1307151485,661955437,2881873081,1293878173,1.0107356190470111,0.128877807935169,2.227314086548085,122.98715469094778,0,0,0,0,0,661955426,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002071549204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4464104524220605,0.0,ssdp,run2
5891609075,724608944795,2825716924,2810164317,255727834,761249706,1316065072,663897928,2898920655,1293878173,1.0055344119580178,0.1292091339240799,2.240489650025188,122.9899906071076,0,0,0,0,0,663897916,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00000206502756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4465430549574244,0.0,ssdp,run2
5917569184,727818344219,2830764184,2829633097,257171903,766549131,1324991470,665844787,2915991607,1293878173,1.000399729209133,0.1295378401443291,2.253683281663953,122.99279004407497,0,0,0,0,0,665844775,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020533603813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4466700697874738,0.0,ssdp,run2
5943499763,731023789658,2835804766,2849079969,258615028,771842880,1333905704,667789980,2933042880,1293878173,0.9953405298747512,0.1298633651514457,2.2668617039882624,122.99551086193928,0,0,0,0,0,667789972,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020470508417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4467913996454983,0.0,ssdp,run2
5969460723,734232691508,2840852246,2868550349,260058128,777143249,1342829063,669738539,2950114220,1293878173,0.9903442158476822,0.1301865084739916,2.2800556355007005,122.99816106990072,0,0,0,0,0,669738527,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002081986412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4469074363665667,0.0,ssdp,run2
5995391987,737438077917,2845894147,2887996460,261501380,782437146,1351740267,671684407,2967166582,1293878173,0.9854216189032308,0.1305064202134878,2.2932348994807565,123.00081120901028,0,0,0,0,0,671684395,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002090904961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4470179978757959,0.0,ssdp,run2
6021352782,740647521023,2850937846,2907469353,262945583,787737941,1360666744,673629931,2984238769,1293878173,0.9805564564449598,0.1308240804881643,2.3064294856143306,123.0035089850678,0,0,0,0,0,673629921,108,0,0,0,1293878173,22321,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002084451727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4471233915599736,0.0,ssdp,run2
946642312,116739104152,228552570,666069822,52019920,182838208,352623821,93524683,589713443,11367203,0.3431360533851059,0.1931439210800879,51.87850019041623,123.31912769181186,0,0,0,0,0,93524687,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.132587298370316,747053.0,1496320.0,743790739456.0,4234308.0,2.68,208.0,8192.0,1005.0,0.21,5,0.0069999999999999,0.1818181818181818,0.2677341013533686,0.0,syn,run1
1001546512,122660941332,238574289,708673915,54298308,204259881,370313045,97625730,615564159,25272534,0.3366488930243749,0.2039444784167947,24.35704148226688,122.47153762939767,0,0,0,0,0,97625730,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.282397461368255,749566.0,1496924.0,743013941248.0,7215824.0,1.92,229.0,1120.0,553.0,0.41,5,0.008,0.1818181818181818,0.2713980943508143,0.0,syn,run1
1056109405,128144861320,258651259,740898327,56559819,223078452,381542846,106761251,639936919,39170851,0.3491049305608703,0.2112266503298491,16.337069598002863,121.33672961656846,0,0,0,0,0,106761248,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.425986845074435,747402.0,1494786.0,744539750400.0,7415944.0,1.87,235.0,11104.0,1750.0,0.13,5,0.008,0.1818181818181818,0.2745730950903157,0.0,syn,run1
1110609473,133540677172,280745548,771044088,58819837,241382175,391471304,116907661,664011223,53075975,0.3641108885592026,0.2173420818642702,12.510579843328362,120.24089512875965,0,0,0,0,0,116907669,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.563723073967821,749701.0,1496762.0,743632470016.0,8332728.0,1.78,229.0,4640.0,2961.0,0.08,5,0.008,0.1818181818181818,0.2772241160458119,0.0,syn,run1
1165135590,138939297163,302858065,801196452,61081073,259688596,401401968,127062629,688099251,66982435,0.3780072468418769,0.2228827256062103,10.272831242996764,119.24732053116668,0,0,0,0,0,127062627,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6951803741236544,748544.0,1496320.0,744611315712.0,7500533.0,1.85,255.0,14848.0,4107.0,0.06,5,0.009,0.1818181818181818,0.2794084284170281,0.0,syn,run1
1219688285,144340563173,324984195,831364268,63339822,278003332,411337894,137223667,712200985,80894243,0.3909046942585221,0.2279298206098618,8.80409975528172,118.34217393749913,0,0,0,0,0,137223658,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.820810419469877,748032.0,1500160.0,746903175168.0,7422136.0,1.87,222.0,8032.0,5261.0,0.04,5,0.008,0.1818181818181818,0.2812143236578386,0.0,syn,run1
1274219537,149739779198,347102771,861517754,65599012,296310074,421271740,147381048,736291996,94800855,0.4028968287518309,0.2325424037192422,7.766723158773199,117.51489821804545,0,0,0,0,0,147381048,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.940912029284969,749824.0,1497211.0,743271301120.0,7420570.0,1.87,248.0,1216.0,6449.0,0.04,5,0.008,0.1818181818181818,0.2827090733683124,0.0,syn,run1
1328746589,155138656568,369222817,891666338,67857434,314612013,431202809,157539787,760382621,108702755,0.4140818165550172,0.2367735244662216,6.9950630138123,116.7556386238821,0,0,0,0,0,157539789,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.055835441327621,747264.0,1494528.0,744246083584.0,7418486.0,1.87,255.0,11296.0,7640.0,0.03,5,0.009,0.1818181818181818,0.2839481369802172,0.0,syn,run1
1383247489,160534070884,391318158,921811324,70118007,332916231,441130983,167687920,784455149,122608931,0.4245100356350146,0.2406772711661868,6.398026168256862,116.05592792368336,0,0,0,0,0,167687914,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.166001865634223,749824.0,1497600.0,744434302976.0,7420456.0,1.87,229.0,4864.0,8820.0,0.03,5,0.008,0.1818181818181818,0.2849759743286195,0.0,syn,run1
1437725925,165927784952,413412193,951939116,72374616,351208833,451055275,177834426,808520681,136505635,0.4342842793740183,0.2442807957295477,5.922983919308533,115.40988589462904,0,0,0,0,0,177834418,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.27157916887398,747356.0,1494272.0,743138000896.0,8331670.0,1.78,242.0,14144.0,9999.0,0.02,5,0.008,0.1818181818181818,0.2858266764484562,0.0,syn,run1
1492230738,171324277667,435516418,982082392,74631928,369509942,460984554,187985393,832598436,150408388,0.4434621998599075,0.247622524178295,5.535585129733589,114.81084882129,0,0,0,0,0,187985394,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.372960047345409,747776.0,1497264.0,744234483712.0,9302504.0,1.7,242.0,7840.0,11172.0,0.02,5,0.008,0.1818181818181818,0.2865299956338946,0.0,syn,run1
1546726751,176719922257,457610907,1012227430,76888414,387811404,470913280,198131735,856672375,164310819,0.4520830926306749,0.2507303916152414,5.213730782998532,114.25413192262036,0,0,0,0,0,198131738,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.4703433828855696,749568.0,1497026.0,742544834560.0,7576578.0,1.83,229.0,1120.0,12344.0,0.02,5,0.008,0.1818181818181818,0.2871089857708335,0.0,syn,run1
1601238209,182117325471,479723319,1042367895,79146995,406110240,480842339,208286132,880755285,178211395,0.4602245726303763,0.2536226263633958,4.942193988212707,113.73531086591753,0,0,0,0,0,208286121,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.56395601780213,747520.0,1495040.0,744448000000.0,8332332.0,1.78,242.0,11424.0,13527.0,0.02,5,0.008,0.1818181818181818,0.2875827574882617,0.0,syn,run1
1655747165,187514108308,501826155,1072511564,81409446,424411464,490770221,218436728,904836020,192113699,0.4678981298144772,0.2563262513573441,4.709898485687894,113.25044805859596,0,0,0,0,0,218436729,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.6540341319756537,749538.0,1496559.0,743418822656.0,7499049.0,1.85,248.0,4544.0,14709.0,0.02,5,0.009,0.1818181818181818,0.2879675833019561,0.0,syn,run1
1710267741,192912097622,523939379,1102661066,83667296,442714642,500700246,228592600,928922431,206016803,0.4751590449281357,0.2588569212801401,4.508964402287128,112.79643122380568,0,0,0,0,0,228592601,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.740762384238978,747243.0,1494271.0,743471710208.0,7418440.0,1.87,216.0,14528.0,498.0,0.43,5,0.0069999999999999,0.1818181818181818,0.2882766044421801,0.0,syn,run1
1764775839,198309132442,546039006,1132811648,85925185,461018946,510633670,238740966,953002369,219921187,0.4820210023122926,0.2612337135470042,4.333381344472281,112.37072043912994,0,0,0,0,0,238740980,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.82433668693692,747520.0,1497088.0,744608235520.0,7419582.0,1.87,216.0,7840.0,1682.0,0.13,5,0.0069999999999999,0.1818181818181818,0.2885209153880046,0.0,syn,run1
1819283805,203706255912,568136482,1162962984,88184339,479324740,520564890,248887448,977082579,233827107,0.4885249916088472,0.2634689203974967,4.17865401294128,111.97057619715358,0,0,0,0,0,248887450,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.904928207408913,749312.0,1496832.0,742787776512.0,7419168.0,1.87,235.0,1152.0,2881.0,0.08,5,0.008,0.1818181818181818,0.2887100134721899,0.0,syn,run1
1873786717,209102615548,590237149,1193106449,90443119,497625049,530492058,259036786,1001160732,247728419,0.4947061928084507,0.2655718735143537,4.041364071354284,111.59360542526464,0,0,0,0,0,259036790,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.98265194997183,747264.0,1494784.0,744383053824.0,7417828.0,1.87,229.0,11168.0,4063.0,0.06,5,0.008,0.1818181818181818,0.2888516941583661,0.0,syn,run1
1928319290,214501536229,612351480,1223263492,92704318,515933388,540426383,269193667,1025250904,261635875,0.5005883720103698,0.2675559958745214,3.918617444950927,111.2375618194433,0,0,0,0,0,269193668,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0577197065839545,751360.0,1498759.0,745108406272.0,7419614.0,1.87,235.0,4512.0,5246.0,0.04,5,0.008,0.1818181818181818,0.2889527177531797,0.0,syn,run1
1982810480,219896450501,634447699,1253401262,94961519,534233463,550353874,279341026,1049320129,275539235,0.5061808362851321,0.2694324386463804,3.808242151067887,110.9013961339361,0,0,0,0,0,279341022,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.130235972536471,747536.0,1495152.0,744697888768.0,8333714.0,1.78,242.0,14464.0,6407.0,0.04,5,0.008,0.1818181818181818,0.2890187604831171,0.0,syn,run1
2037000687,225642824705,644410024,1295389829,97200834,555776342,565567682,283427310,1075423537,289439011,0.4974641683712031,0.2728405275201559,3.715544540055107,110.7720906257112,0,0,0,0,0,283427314,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.173481781443402,746752.0,1495552.0,743562805248.0,7498828.0,1.85,242.0,7808.0,7581.0,0.03,5,0.008,0.1818181818181818,0.2890489279761163,0.0,syn,run1
2091150789,231451988570,652234313,1339473247,99443229,577897149,581716222,286446594,1101886813,303344931,0.4869334377978808,0.2763536479721549,3.632455005486807,110.68163510135088,0,0,0,0,0,286446612,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.209748163959071,749312.0,1496320.0,742627278848.0,7419642.0,1.87,235.0,1152.0,8787.0,0.03,5,0.008,0.1818181818181818,0.289062564643558,0.0,syn,run1
2145276765,237259020579,660054861,1383541700,101680204,600007556,597860974,289463752,1128341596,317242147,0.4770762319632288,0.2796877147923615,3.556720337036428,110.595996027114,0,0,0,0,0,289463768,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.24385905767032,747015.0,1493613.0,744014872576.0,8330621.0,1.78,222.0,11008.0,9947.0,0.02,5,0.008,0.1818181818181818,0.2890641567159822,0.0,syn,run1
2199397086,243064875165,667873624,1427607694,103915768,622120771,614001612,292480346,1154789970,331143971,0.4678271396315408,0.2828596868478346,3.487274633183643,110.51432081646396,0,0,0,0,0,292480344,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.276090126522746,749293.0,1496557.0,743627948032.0,7498313.0,1.85,235.0,4736.0,11098.0,0.02,5,0.008,0.1818181818181818,0.2890558304707413,0.0,syn,run1
2253503837,248869615434,675687577,1471661679,106154581,644227559,630138539,295494743,1181231483,345041699,0.4591324124571432,0.2858781726582878,3.4234455905574475,110.43673915608248,0,0,0,0,0,295494746,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3065428869537,747008.0,1494016.0,743669432320.0,8330418.0,1.78,216.0,13984.0,12299.0,0.02,5,0.0069999999999999,0.1818181818181818,0.2890393391374937,0.0,syn,run1
2307588851,254671103107,683497436,1515699686,108391729,666333104,646267593,298508020,1207656111,358943417,0.4509451590662928,0.2887572904121298,3.3644748832376554,110.36242569669098,0,0,0,0,0,298508023,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.335434321530754,747379.0,1496947.0,744319090688.0,8385307.0,1.77,229.0,8096.0,13522.0,0.02,5,0.008,0.1818181818181818,0.2890160968245039,0.0,syn,run1
2361689437,260474607351,691317234,1559744414,110627789,688439792,662399562,301524903,1234091427,372844323,0.4432246897599724,0.2915030999480225,3.309937555358728,110.29164261405806,0,0,0,0,0,301524902,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.362804171872229,749628.0,1497148.0,742964789248.0,7495142.0,1.85,242.0,1184.0,14737.0,0.02,5,0.008,0.1818181818181818,0.2889873357370111,0.0,syn,run1
2415752451,266273369047,699123833,1603768399,112860219,710542112,678518869,304537243,1260501733,386746659,0.4359256819350759,0.2941286934039418,3.2592440132753677,110.22378097423692,0,0,0,0,0,304537239,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3888383057983145,747520.0,1495469.0,744701689856.0,7416490.0,1.87,229.0,11392.0,451.0,0.51,5,0.008,0.1818181818181818,0.2889539940380462,0.0,syn,run1
2469833235,272074657585,706939346,1647798873,115095016,732642817,694646894,307552796,1286925219,400644899,0.4290204087304288,0.2966365528723643,3.2121342920180296,110.159120757398,0,0,0,0,0,307552799,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4135438612487965,749312.0,1496320.0,743402504192.0,9244607.0,1.72,255.0,4736.0,1647.0,0.15,5,0.009,0.1818181818181818,0.288917037754372,0.0,syn,run1
2523988317,277884461216,714760991,1691890274,117337052,754764413,710799974,310571027,1313393801,414548771,0.4224629705507722,0.2990364130912892,3.1682491732679625,110.0973642961597,0,0,0,0,0,310571029,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.436981663814306,747520.0,1495040.0,745049358336.0,7578773.0,1.83,242.0,14080.0,2823.0,0.09,5,0.008,0.1818181818181818,0.2888771548661787,0.0,syn,run1
2578118237,283691781046,722582921,1735961339,119573977,776877943,726940628,313588655,1339850273,428448803,0.416243671311392,0.3013352653305792,3.1272120813930715,110.03831281846676,0,0,0,0,0,313588656,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.459321879811887,747121.0,1496292.0,743293845504.0,7418891.0,1.87,222.0,8160.0,3995.0,0.06,5,0.008,0.1818181818181818,0.2888348521134079,0.0,syn,run1
2632240296,289497952142,730400504,1780030437,121809356,798991601,743083291,316604883,1366300076,442350115,0.4103303453793694,0.3035405248579174,3.08873001197253,109.98158206981572,0,0,0,0,0,316604876,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.48064834463006,751011.0,1497763.0,742048006144.0,7416622.0,1.87,229.0,1120.0,5188.0,0.04,5,0.008,0.1818181818181818,0.2887906835634346,0.0,syn,run1
2686387061,295307215362,738219585,1824118874,124048602,821108206,759238961,319622167,1392766621,456248611,0.4046992745495817,0.3056552117602684,3.052648462747868,109.92727728969656,0,0,0,0,0,319622173,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.500959479748442,747008.0,1494016.0,743525711872.0,7415971.0,1.87,242.0,10976.0,6356.0,0.04,5,0.008,0.1818181818181818,0.2887451610794175,0.0,syn,run1
2740510700,301113604019,746034489,1868192046,126284165,843220447,775384236,322638428,1419218969,470146482,0.3993350098012354,0.3076873398085984,3.0186740161548204,109.87499666357807,0,0,0,0,0,322638422,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.520398050852912,749312.0,1496064.0,742460555264.0,7416360.0,1.87,242.0,4736.0,7545.0,0.03,5,0.008,0.1818181818181818,0.2886984658702956,0.0,syn,run1
2794627812,306919142899,753852711,1912255239,128519862,865331887,791520434,325654884,1445667319,484046371,0.394221804508807,0.3096411920343402,2.986629805762969,109.8246934998298,0,0,0,0,0,325654891,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.539028243029679,747008.0,1494016.0,742867140608.0,7419025.0,1.87,255.0,14272.0,8726.0,0.03,5,0.009,0.1818181818181818,0.2886508614894425,0.0,syn,run1
2848739431,312723816330,761673364,1956311179,130754888,887442237,807656809,328672758,1472109547,497947939,0.3893416201758565,0.3115210283337423,2.9563523246152044,109.77620940930488,0,0,0,0,0,328672758,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.556900009288466,747002.0,1496320.0,744139784192.0,7418182.0,1.87,229.0,7808.0,9886.0,0.02,5,0.008,0.1818181818181818,0.2886027036599864,0.0,syn,run1
2902873972,318531451205,769496507,2000383891,132993574,909560945,823802607,331690521,1498562266,511855395,0.3846744169766962,0.3133311861876448,2.927706302675583,109.72968660624996,0,0,0,0,0,331690520,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.574047177167203,749312.0,1496576.0,743217430528.0,7419818.0,1.87,229.0,1152.0,11059.0,0.02,5,0.008,0.1818181818181818,0.2885542149281566,0.0,syn,run1
2956978269,324335586416,777311659,2044438140,135228470,931666656,839939092,334706576,1525003169,525751331,0.3802079621739007,0.3150738934294143,2.9006168488425565,109.6848055382175,0,0,0,0,0,334706580,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.590453622571792,747008.0,1494115.0,743769440256.0,8329920.0,1.78,248.0,11744.0,12271.0,0.02,5,0.009,0.1818181818181818,0.288505584601495,0.0,syn,run1
3011110237,330142573126,785132588,2088513438,137464211,953782200,856082981,337725200,1551459487,539652387,0.3759289137023019,0.3167543281146235,2.874923792378222,109.64147677798884,0,0,0,0,0,337725203,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.606204451035536,749994.0,1497543.0,744030208000.0,7497118.0,1.85,248.0,4672.0,13428.0,0.02,5,0.009,0.1818181818181818,0.2884569144187233,0.0,syn,run1
3065210205,335946521281,792950181,2132556261,139703763,975884873,872216009,340740696,1577897447,553548579,0.371830837714063,0.3183745347735458,2.850513047744632,109.59983127193068,0,0,0,0,0,340740702,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.621369254751386,747264.0,1494528.0,743333298176.0,8330004.0,1.78,235.0,14400.0,14632.0,0.02,5,0.008,0.1818181818181818,0.2884083589977677,0.0,syn,run1
3119334121,341752308026,800764452,2176626026,141943643,998002835,888354468,343756034,1604344449,567455267,0.3678925283603128,0.3199409862128072,2.8272615346083305,109.5593786267566,0,0,0,0,0,343756032,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.635975482838727,747409.0,1496832.0,744140374016.0,7500164.0,1.85,242.0,7968.0,406.0,0.59,5,0.008,0.1818181818181818,0.2883599043615347,0.0,syn,run1
